Survived,Pclass,Is_male,Age,SibSp,Parch,Fare,Age_imputed,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royal,Embarked_C,Embarked_Q,Embarked_S
1,0.8269128066339103,-1.3548125929857557,-1.8629197687010008,0.43255042411931033,0.7671989794149612,-0.09151360559465611,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,-1.5652278125570447,-1.3548125929857557,2.1390376996434357,-0.47427881797552607,-0.4734077186952574,0.36505590192593007,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.6771545928952419,-0.47427881797552607,-0.4734077186952574,-0.7837390556860003,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,0.7309415533740968,0.43255042411931033,5.7296257718558365,0.5284021503850826,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,-1.3548125929857557,-1.1218165338224015,-0.47427881797552607,-0.4734077186952574,-0.8063105162057496,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,-0.3691575029615672,-1.3548125929857557,1.9167067291798559,-0.47427881797552607,-0.4734077186952574,-0.13315373473091732,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-2.0111404156767207,3.1530381504038196,0.7671989794149612,0.45726271766952997,-0.4976152343828624,4.609893738802748,-0.511610741695731,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,3.2495481442352867,-1.613803297974726
1,-0.3691575029615672,0.7372810298050732,0.1380589654712173,-0.47427881797552607,-0.4734077186952574,-0.3335111559488164,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,-1.3548125929857557,0.1380589654712173,0.43255042411931033,-0.4734077186952574,-0.018375516357546893,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,0.1380589654712173,-0.47427881797552607,-0.4734077186952574,-0.8823785796613475,2.0073292505613773,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
0,-0.3691575029615672,0.7372810298050732,0.434500259422657,-0.47427881797552607,-0.4734077186952574,0.3442461342309211,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,-0.3691575029615672,0.7372810298050732,0.3603899359347971,-0.47427881797552607,-0.4734077186952574,-0.3335111559488164,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,-1.0477062103345416,-0.47427881797552607,-0.4734077186952574,-0.7861135377750235,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,3.2495481442352867,-1.613803297974726
1,-1.5652278125570447,0.7372810298050732,-0.08427200499236251,-0.47427881797552607,-0.4734077186952574,0.6553507517903764,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,-1.3548125929857557,-1.5664784747495613,2.246208908308983,0.7671989794149612,0.13642251631079552,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,0.6568312298862369,0.43255042411931033,5.7296257718558365,0.5319928993982099,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,-0.47427881797552607,-0.4734077186952574,-0.8823785796613475,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
0,-1.5652278125570447,0.7372810298050732,-0.7512649163831019,2.246208908308983,2.00780567752518,2.697185904016245,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,-0.8253752398709618,-0.47427881797552607,-0.4734077186952574,-0.8034009190286566,2.0073292505613773,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,3.2495481442352867,-1.613803297974726
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,-0.47427881797552607,-0.4734077186952574,-0.8014734687418194,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,-1.5652278125570447,0.7372810298050732,0.8050518768619567,-0.47427881797552607,-0.4734077186952574,0.4080042918050185,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,13.30417509549522,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,-1.5652278125570447,-1.3548125929857557,0.8050518768619567,0.43255042411931033,-0.4734077186952574,2.0966173541337207,2.0073292505613773,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,0.8269128066339103,-1.3548125929857557,-0.8253752398709618,-0.47427881797552607,-0.4734077186952574,-0.8185268552557542,2.0073292505613773,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,3.2495481442352867,-1.613803297974726
0,-0.3691575029615672,0.7372810298050732,2.731920287546315,-0.47427881797552607,-0.4734077186952574,-0.536504441506492,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,-1.5652278125570447,0.7372810298050732,-0.08427200499236251,0.43255042411931033,-0.4734077186952574,1.5052403610003966,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
0,-1.5652278125570447,0.7372810298050732,0.9532725238376766,0.43255042411931033,-0.4734077186952574,1.0402434971926775,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,0.7372810298050732,-0.2324926519680824,-0.47427881797552607,-0.4734077186952574,-0.8818517659029675,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
0,0.8269128066339103,0.7372810298050732,-0.6030442694073821,-0.47427881797552607,-0.4734077186952574,-0.7837390556860003,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,-1.3548125929857557,-0.8253752398709618,1.3393796662141466,-0.4734077186952574,-0.018375516357546893,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,-1.1218165338224015,0.43255042411931033,-0.4734077186952574,-0.47200701424538244,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
0,0.8269128066339103,-1.3548125929857557,0.8050518768619567,0.43255042411931033,-0.4734077186952574,-0.632841818576306,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,-0.3691575029615672,-1.3548125929857557,-0.15838232848022243,0.43255042411931033,-0.4734077186952574,0.13291052088031227,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,-0.47427881797552607,-0.4734077186952574,-0.8014734687418194,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,-0.3691575029615672,-1.3548125929857557,-1.9370300921888608,0.43255042411931033,2.00780567752518,0.8143248851715091,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,0.8269128066339103,-1.3548125929857557,-0.7512649163831019,-0.47427881797552607,-0.4734077186952574,-0.8034009190286566,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,3.2495481442352867,-1.613803297974726
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,-0.47427881797552607,-0.4734077186952574,-0.7837390556860003,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,0.43255042411931033,-0.4734077186952574,-0.16396021131422198,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,3.2495481442352867,-1.613803297974726
1,0.8269128066339103,-1.3548125929857557,-0.8253752398709618,-0.47427881797552607,-0.4734077186952574,-0.8185268552557542,2.0073292505613773,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,3.2495481442352867,-1.613803297974726
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,1.3393796662141466,-0.4734077186952574,0.1642874420659822,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
0,0.8269128066339103,-1.3548125929857557,-0.8253752398709618,0.43255042411931033,-0.4734077186952574,-0.029295621730625138,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-1.6405887982374212,3.1530381504038196,0.7671989794149612,0.7674284073707851,-0.4976152343828624,4.609893738802748,-0.511610741695731,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.6030442694073821,-0.47427881797552607,-0.4734077186952574,-0.8126468374779834,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,-1.5652278125570447,-1.3548125929857557,1.4720447882526961,0.43255042411931033,-0.4734077186952574,1.4354137745210171,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,-0.3691575029615672,-1.3548125929857557,-0.01016168150450257,0.43255042411931033,-0.4734077186952574,0.3442461342309211,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,-1.5652278125570447,0.7372810298050732,2.6578099640584547,-0.47427881797552607,0.7671989794149612,1.2182662057960865,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,-1.5652278125570447,0.7372810298050732,0.8050518768619567,-0.47427881797552607,-0.4734077186952574,0.6553507517903764,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,-0.3691575029615672,-1.3548125929857557,-0.6030442694073821,-0.47427881797552607,-0.4734077186952574,-0.536504441506492,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.04721684324843254,-0.47427881797552607,-0.4734077186952574,-0.8818517659029675,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,-0.3691575029615672,-1.3548125929857557,-1.7888094452131411,0.43255042411931033,2.00780567752518,0.40905291685180356,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-1.3441475042859814,4.0598673924986555,2.00780567752518,0.9358354803676784,-0.4976152343828624,4.609893738802748,-0.511610741695731,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.5289339459195221,-0.47427881797552607,-0.4734077186952574,-0.8818517659029675,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,-1.5652278125570447,-1.3548125929857557,0.6568312298862369,-0.47427881797552607,-0.4734077186952574,1.4779484597016213,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,-1.613803297974726
0,-1.5652278125570447,0.7372810298050732,1.1756034943012563,0.43255042411931033,-0.4734077186952574,1.5212966383110609,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-1.8629197687010008,2.246208908308983,2.00780567752518,0.41442295669581414,-0.4976152343828624,4.609893738802748,-0.511610741695731,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,-1.5652278125570447,0.7372810298050732,0.8050518768619567,-0.47427881797552607,-0.4734077186952574,0.4080042918050185,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,0.8269128066339103,0.7372810298050732,-1.8629197687010008,0.43255042411931033,0.7671989794149612,-0.17998208287074444,2.0073292505613773,4.609893738802748,-0.511610741695731,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,-0.3691575029615672,-1.3548125929857557,-0.01016168150450257,-0.47427881797552607,-0.4734077186952574,-0.536504441506492,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.7512649163831019,-0.47427881797552607,-0.4734077186952574,-0.7714632852474154,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,-0.8994855633588218,3.1530381504038196,2.00780567752518,-0.7980917255492351,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,1.3393796662141466,-0.4734077186952574,-0.7161597022677826,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,-0.3691575029615672,0.7372810298050732,0.21216928895907725,-0.47427881797552607,-0.4734077186952574,-0.536504441506492,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,-1.3548125929857557,-0.9735958868466817,4.0598673924986555,2.00780567752518,0.9358354803676784,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,-0.3691575029615672,0.7372810298050732,-0.6030442694073821,-0.47427881797552607,-0.4734077186952574,1.3916266210452828,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,0.43255042411931033,-0.4734077186952574,-0.23153122009552074,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,2.073340580415906,-0.3073896893195541,-1.613803297974726
1,0.8269128066339103,0.7372810298050732,0.21216928895907725,-0.47427881797552607,-0.4734077186952574,1.1242640664204937,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.3066029754559423,-0.47427881797552607,-0.4734077186952574,-0.8303883689300613,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,-0.47427881797552607,-0.4734077186952574,-0.8014734687418194,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,-0.47427881797552607,-0.4734077186952574,-0.7837390556860003,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,-0.3691575029615672,0.7372810298050732,-2.097849494157517,-0.47427881797552607,2.00780567752518,0.4529718993130508,-0.4976152343828624,4.609893738802748,-0.511610741695731,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,0.06394864198335737,-0.47427881797552607,-0.4734077186952574,-0.3729531668415772,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.5289339459195221,-0.47427881797552607,-0.4734077186952574,-0.6807304261576488,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,0.7372810298050732,-0.01016168150450257,-0.47427881797552607,-0.4734077186952574,-0.6303818881433502,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,-0.8253752398709618,-0.47427881797552607,-0.4734077186952574,-0.8141137038628017,2.0073292505613773,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,3.2495481442352867,-1.613803297974726
0,-1.5652278125570447,0.7372810298050732,-0.08427200499236251,-0.47427881797552607,-0.4734077186952574,0.9401352379549062,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,-0.3691575029615672,-1.3548125929857557,-0.8994855633588218,-0.47427881797552607,-0.4734077186952574,-0.536504441506492,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,0.8269128066339103,-1.3548125929857557,0.28627961244693717,2.246208908308983,-0.4734077186952574,-0.14229949912639853,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,-1.1750750711825448,2.46264371155277,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.9735958868466817,0.43255042411931033,3.2484123756353984,0.6230438943641486,-0.4976152343828624,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
0,0.8269128066339103,0.7372810298050732,-0.2324926519680824,-0.47427881797552607,-0.4734077186952574,-0.7837390556860003,2.0073292505613773,-0.21668125681799053,-0.511610741695731,0.8500543068129047,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
1,-1.5652278125570447,-1.3548125929857557,-0.4548236224316622,2.246208908308983,2.00780567752518,2.697185904016245,-0.4976152343828624,-0.21668125681799053,1.952417208849654,-1.1750750711825448,-0.4056119054322209,-0.1435110199890824,-0.07507999489557121,-0.4817720850758952,-0.3073896893195541,0.6189587183226044
